"COU","Country","SOURCE","Source","SERIES","Series","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2004","2004","PC","Percentage","0","Units",,,33.6,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2005","2005","PC","Percentage","0","Units",,,33.3,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,33.1,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,33.5,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,33.4,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,34.7,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,35.5,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2011","2011","PC","Percentage","0","Units",,,35.8,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,36.3,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2013","2013","PC","Percentage","0","Units",,,36.8,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2014","2014","PC","Percentage","0","Units",,,36.4,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2015","2015","PC","Percentage","0","Units",,,35.7,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2016","2016","PC","Percentage","0","Units",,,34.4,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2017","2017","PC","Percentage","0","Units",,,34.3,,
"ITA","Italy","ADM","Administrative data","TUD","Trade union  density","2018","2018","PC","Percentage","0","Units",,,34.4,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2001","2001","PC","Percentage","0","Units",,,38,"B","Break"
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2002","2002","PC","Percentage","0","Units",,,36.1,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2003","2003","PC","Percentage","0","Units",,,37.6,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2004","2004","PC","Percentage","0","Units",,,34.6,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2005","2005","PC","Percentage","0","Units",,,33.2,"B","Break"
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,31.8,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,30.5,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,30.9,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,31.9,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,31.6,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2011","2011","PC","Percentage","0","Units",,,31.6,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,30.1,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2013","2013","PC","Percentage","0","Units",,,28.5,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2014","2014","PC","Percentage","0","Units",,,26.3,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2015","2015","PC","Percentage","0","Units",,,25.4,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2016","2016","PC","Percentage","0","Units",,,23.4,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2017","2017","PC","Percentage","0","Units",,,24.3,,
"IRL","Ireland","SVY","Survey data","TUD","Trade union  density","2018","2018","PC","Percentage","0","Units",,,24.1,,
"ESP","Spain","SVY","Survey data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,19.5,,
"ESP","Spain","SVY","Survey data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,18.1,,
"ESP","Spain","SVY","Survey data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,19.8,,
"ESP","Spain","SVY","Survey data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,19.9,,
"ESP","Spain","SVY","Survey data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,18.9,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","1999","1999","PC","Percentage","0","Units",,,14.6,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2001","2001","PC","Percentage","0","Units",,,16.8,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2003","2003","PC","Percentage","0","Units",,,13.6,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,9.8,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,9.3,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,8.9,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,10,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,10.1,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2011","2011","PC","Percentage","0","Units",,,9.7,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,9,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2013","2013","PC","Percentage","0","Units",,,8.4,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2014","2014","PC","Percentage","0","Units",,,8.1,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2015","2015","PC","Percentage","0","Units",,,7.9,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2016","2016","PC","Percentage","0","Units",,,7.7,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2017","2017","PC","Percentage","0","Units",,,7.7,,
"LTU","Lithuania","ADM","Administrative data","TUD","Trade union  density","2018","2018","PC","Percentage","0","Units",,,7.1,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","1998","1998","NBR","Number","3","Thousands",,,1886,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","1999","1999","NBR","Number","3","Thousands",,,1975,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2000","2000","NBR","Number","3","Thousands",,,2016,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2001","2001","NBR","Number","3","Thousands",,,2059,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2002","2002","NBR","Number","3","Thousands",,,2067,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2003","2003","NBR","Number","3","Thousands",,,2060,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2004","2004","NBR","Number","3","Thousands",,,2063,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2005","2005","NBR","Number","3","Thousands",,,2097,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2006","2006","NBR","Number","3","Thousands",,,2129,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2007","2007","NBR","Number","3","Thousands",,,2178,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2008","2008","NBR","Number","3","Thousands",,,2207,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2009","2009","NBR","Number","3","Thousands",,,2123,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2010","2010","NBR","Number","3","Thousands",,,2120,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2011","2011","NBR","Number","3","Thousands",,,2143,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2012","2012","NBR","Number","3","Thousands",,,2146,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2013","2013","NBR","Number","3","Thousands",,,2127,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2014","2014","NBR","Number","3","Thousands",,,2105,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2015","2015","NBR","Number","3","Thousands",,,2090,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2016","2016","NBR","Number","3","Thousands",,,2105,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2017","2017","NBR","Number","3","Thousands",,,2147,,
"FIN","Finland","ADM","Administrative data","EEM","Employees","2018","2018","NBR","Number","3","Thousands",,,2204,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","1998","1998","PC","Percentage","0","Units",,,13.4,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","1999","1999","PC","Percentage","0","Units",,,13.4,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2000","2000","PC","Percentage","0","Units",,,12.9,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2001","2001","PC","Percentage","0","Units",,,12.9,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2002","2002","PC","Percentage","0","Units",,,12.8,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2003","2003","PC","Percentage","0","Units",,,12.4,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2004","2004","PC","Percentage","0","Units",,,12,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2005","2005","PC","Percentage","0","Units",,,12,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,11.5,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,11.6,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,11.9,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,11.8,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,11.4,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2011","2011","PC","Percentage","0","Units",,,11.3,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,10.8,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2013","2013","PC","Percentage","0","Units",,,10.8,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2014","2014","PC","Percentage","0","Units",,,10.7,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2015","2015","PC","Percentage","0","Units",,,10.6,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2016","2016","PC","Percentage","0","Units",,,10.3,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2017","2017","PC","Percentage","0","Units",,,10.3,,
"USA","United States","SVY","Survey data","TUD","Trade union  density","2018","2018","PC","Percentage","0","Units",,,10.1,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","1998","1998","NBR","Number","3","Thousands",,,3948,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","1999","1999","NBR","Number","3","Thousands",,,3948,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2000","2000","NBR","Number","3","Thousands",,,3977,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2001","2001","NBR","Number","3","Thousands",,,4064,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2002","2002","NBR","Number","3","Thousands",,,4117,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2003","2003","NBR","Number","3","Thousands",,,4228,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2004","2004","NBR","Number","3","Thousands",,,4406,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2005","2005","NBR","Number","3","Thousands",,,4611,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2006","2006","NBR","Number","3","Thousands",,,4811,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2007","2007","NBR","Number","3","Thousands",,,5024,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2008","2008","NBR","Number","3","Thousands",,,5066,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2009","2009","NBR","Number","3","Thousands",,,4950,"E","Estimated value"
"CHL","Chile","ADM","Administrative data","EEM","Employees","2010","2010","NBR","Number","3","Thousands",,,5028,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2011","2011","NBR","Number","3","Thousands",,,5281,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2012","2012","NBR","Number","3","Thousands",,,5428,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2013","2013","NBR","Number","3","Thousands",,,5554,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2014","2014","NBR","Number","3","Thousands",,,5633,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2015","2015","NBR","Number","3","Thousands",,,5709,,
"CHL","Chile","ADM","Administrative data","EEM","Employees","2016","2016","NBR","Number","3","Thousands",,,5703,,
"HUN","Hungary","SVY","Survey data","TUM","Union members","2004","2004","NBR","Number","3","Thousands",,,542,,
"HUN","Hungary","SVY","Survey data","TUM","Union members","2009","2009","NBR","Number","3","Thousands",,,374,,
"HUN","Hungary","SVY","Survey data","TUM","Union members","2015","2015","NBR","Number","3","Thousands",,,329,,
"ESP","Spain","ADM","Administrative data","EEM","Employees","1998","1998","NBR","Number","3","Thousands",,,10737,,
"ESP","Spain","ADM","Administrative data","EEM","Employees","1999","1999","NBR","Number","3","Thousands",,,11559,,
"ESP","Spain","ADM","Administrative data","EEM","Employees","2000","2000","NBR","Number","3","Thousands",,,12376,,
"ESP","Spain","ADM","Administrative data","EEM","Employees","2001","2001","NBR","Number","3","Thousands",,,12948,,
